Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Australia,Included / International,Price / International,Compare At Price / International,Status
classic-10ct-rose-gold-padlock-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1092PadlockBracelet2.jpg?v=1636382087,2,,,,,,,,,,,,,,,,,,,,,,,,,,
classic-10ct-rose-gold-padlock-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1092PadlockBracelet3.jpg?v=1636382087,3,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,18ct Gold Sapphire and Diamond Ring 1091,"<p>Nice colour. Ready to wear. Weight: 2.2 gms.</p>
<p>Price: $400.00.</p>
<p>Item number 1091.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</p>
<p data-mce-fragment=""1"">Please note: The item must be in the same condition it was in it left our store. </p>
<p data-mce-fragment=""1"">This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. If you would like to view this before purchasing please feel free to contact us to pre- arrange a viewing.</p>",OnceLovedTreasures,Apparel & Accessories > Jewelry > Rings,Rings,"18ct gold, Under $500",FALSE,Title,Default Title,,,,,,0,shopify,-1,deny,manual,400,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1091SaphireDiamondRing1.jpg?v=1636382002,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,draft
1091,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1091SaphireDiamondRing2.jpg?v=1636382003,2,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1091SaphireDiamondRing3.jpg?v=1636382003,3,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1091SaphireDiamondRing4.jpg?v=1636382003,4,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1091SaphireDiamondRing5.jpg?v=1636382003,5,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1091SaphireDiamondRing7.jpg?v=1636382003,6,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,9ct Gold Bracelet 1089,"<p data-mce-fragment=""1"">Weight: 5.8 grams.</p>
<p data-mce-fragment=""1"">nice condition, polished up and ready to wear.  </p>
<p data-mce-fragment=""1"">Price: $290.00.</p>
<p data-mce-fragment=""1"">Item number 1089</p>
<p style=""margin: 0cm 0cm 12.0pt 0cm;""><span style=""font-size: 10.5pt; font-family: 'Segoe UI',sans-serif; color: #212b36;"">In order to keep the price low there is no valuation certificate for this item. However one can be arranged for an additional price. </span></p>
<p style=""font-variant-ligatures: normal; font-variant-caps: normal; orphans: 2; text-align: start; widows: 2; -webkit-text-stroke-width: 0px; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; word-spacing: 0px; margin: 0cm 0cm 12.0pt 0cm;"" data-mce-fragment=""1""><strong data-mce-fragment=""1""><span style=""font-size: 10.5pt; font-family: 'Segoe UI',sans-serif; color: #212b36;"">Be confident in your purchase with our money back guarantee.</span></strong><span style=""font-size: 10.5pt; font-family: 'Segoe UI',sans-serif; color: #212b36;""></span></p>
<p style=""font-variant-ligatures: normal; font-variant-caps: normal; orphans: 2; text-align: start; widows: 2; -webkit-text-stroke-width: 0px; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; word-spacing: 0px; margin: 0cm 0cm 12.0pt 0cm;"" data-mce-fragment=""1""><span style=""font-size: 10.5pt; font-family: 'Segoe UI',sans-serif; color: #212b36;"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days. The item must be in the same condition it was in it left our store. </span></p>
<p style=""margin: 0cm 0cm 12.0pt 0cm;""><strong><span style=""font-size: 10.5pt; font-family: 'Segoe UI',sans-serif; color: #212b36;"">PLEASE NOTE: </span></strong><span style=""font-size: 10.5pt; font-family: 'Segoe UI',sans-serif; color: #212b36;"">This item is <strong data-mce-fragment=""1""><span style=""font-family: 'Segoe UI',sans-serif;"">NOT</span></strong> located in our showroom. Please contact us to pre- arrange a viewing.</span></p>",OnceLovedTreasures,,,"belcher bracelet, bracelet",TRUE,Title,Default Title,,,,,,0,shopify,0,deny,manual,290,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10899ctgoldbracelet1.jpg?v=1636381899,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
1089,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10899ctgoldbracelet2.jpg?v=1636381899,2,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10899ctgoldbracelet3.jpg?v=1636381899,3,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10899ctgoldbracelet4.jpg?v=1636381899,4,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10899ctgoldbracelet5.jpg?v=1636381899,5,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-rose-and-white-gold-bracelet-1088,9ct Rose and White Gold Bracelet,"<p>Hall mark: 9kt</p>
<p>Overall length: 20cm </p>
<p>Weight: 20.3 grams.<br></p>
<p>Verry nice contrasting colour with the rose gold and white gold.</p>
<p>Excellent condition.<br></p>
<p><span data-mce-fragment=""1"">Exceptional value at : $950.00</span></p>
<p>Item number 1088<br></p>
<p style=""margin: 0cm 0cm 12.0pt 0cm;""><span style=""font-size: 10.5pt; font-family: 'Segoe UI',sans-serif; color: #212b36;"">In order to keep the price low there is no valuation certificate for this item. However one can be arranged for an additional price. </span></p>
<p style=""font-variant-ligatures: normal; font-variant-caps: normal; orphans: 2; text-align: start; widows: 2; -webkit-text-stroke-width: 0px; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; word-spacing: 0px; margin: 0cm 0cm 12.0pt 0cm;"" data-mce-fragment=""1""><strong data-mce-fragment=""1""><span style=""font-size: 10.5pt; font-family: 'Segoe UI',sans-serif; color: #212b36;"">Be confident in your purchase with our money back guarantee.</span></strong><span style=""font-size: 10.5pt; font-family: 'Segoe UI',sans-serif; color: #212b36;""></span></p>
<p style=""font-variant-ligatures: normal; font-variant-caps: normal; orphans: 2; text-align: start; widows: 2; -webkit-text-stroke-width: 0px; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; word-spacing: 0px; margin: 0cm 0cm 12.0pt 0cm;"" data-mce-fragment=""1""><span style=""font-size: 10.5pt; font-family: 'Segoe UI',sans-serif; color: #212b36;"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days. The item must be in the same condition it was in it left our store. </span></p>
<p style=""margin: 0cm 0cm 12.0pt 0cm;""><strong><span style=""font-size: 10.5pt; font-family: 'Segoe UI',sans-serif; color: #212b36;"">PLEASE NOTE: </span></strong><span style=""font-size: 10.5pt; font-family: 'Segoe UI',sans-serif; color: #212b36;"">This item is <strong data-mce-fragment=""1""><span style=""font-family: 'Segoe UI',sans-serif;"">NOT</span></strong> located in our showroom. Please contact us to pre- arrange a viewing.</span></p>",OnceLovedTreasures,Apparel & Accessories > Jewelry > Bracelets,Bracelets,"rose gold, rose gold bracelet",TRUE,Title,Default Title,,,,,'1088,20.3,shopify,0,deny,manual,950,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1088RoseandWhitegoldBracelet1.jpg?v=1636381790,1,,FALSE,,Hall mark: 9kt Overall length: 20cm Weight: 20.3 grams. Verry nice contrasting colour with the rose gold and white gold. Excellent condition. Exceptional value at: $950.00 Item number 1088,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
9ct-rose-and-white-gold-bracelet-1088,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1088RoseandWhitegoldBracelet2.jpg?v=1636381790,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-rose-and-white-gold-bracelet-1088,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1088RoseandWhitegoldBracelet3.jpg?v=1636381791,3,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-rose-and-white-gold-bracelet-1088,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1088RoseandWhitegoldBracelet4.jpg?v=1636381791,4,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-rose-and-white-gold-bracelet-1088,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1088RoseandWhitegoldBracelet5.jpg?v=1636381791,5,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,9ct Gold Synthetic Ruby Ring 1087,"Nice condition, polished and cleaned. Ready to wear. Price: $180.00. Item number 1087.  All purchase are available for pick up in city Plaza, Canberra, ACT OR postage",OnceLovedTreasures,Apparel & Accessories > Jewelry > Rings,Rings,Under $500,TRUE,Title,Default Title,,,,,,0,shopify,-1,deny,manual,180,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1087syntheticRubyRing1.jpg?v=1636381751,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
1087,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1087syntheticRubyRing2.jpg?v=1636381751,2,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1087syntheticRubyRing3.jpg?v=1636381751,3,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1087syntheticRubyRing4.jpg?v=1636381751,4,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1087syntheticRubyRing5.jpg?v=1636381751,5,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1087syntheticRubyRing6.jpg?v=1636381751,6,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1087syntheticRubyRing7.jpg?v=1636381751,7,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,9ct Gold Sapphire and Diamond Ring 1086,"Nice condition, polished and cleaned. Ready to wear. Price: $250.00.  Item number 1086.  All purchase are available for pick up in city Plaza, Canberra, ACT OR postage.",OnceLovedTreasures,Apparel & Accessories > Jewelry > Rings,Rings,Under $500,TRUE,Title,Default Title,,,,,,0,shopify,-1,deny,manual,250,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/9ctSaphirediamondring1.jpg?v=1636381681,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
1086,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/9ctSaphirediamondring2.jpg?v=1636381681,2,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/9ctSaphirediamondring3.jpg?v=1636381681,3,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/9ctSaphirediamondring4.jpg?v=1636381681,4,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/9ctSaphirediamondring5.jpg?v=1636381681,5,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/9ctSaphirediamondring6.jpg?v=1636381681,6,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/9ctSaphirediamondring7.jpg?v=1636381681,7,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/9ctSaphirediamondring8.jpg?v=1636381681,8,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/9ctSaphirediamondring9.jpg?v=1636381681,9,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/9ctSaphirediamondring9a.jpg?v=1636381681,10,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-necklace-and-synthetic-sapphire-padlock-bracelet,9ct Gold Necklace and Synthetic Sapphire Padlock Bracelet,"<p>Price: $250.00</p>
<p>Item number 1085</p>
<p style=""margin: 0cm 0cm 12.0pt 0cm;""><span style=""font-size: 10.5pt; font-family: 'Segoe UI',sans-serif; color: #212b36;"">In order to keep the price low there is no valuation certificate for this item. However one can be arranged for an additional price. </span></p>
<p style=""font-variant-ligatures: normal; font-variant-caps: normal; orphans: 2; text-align: start; widows: 2; -webkit-text-stroke-width: 0px; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; word-spacing: 0px; margin: 0cm 0cm 12.0pt 0cm;"" data-mce-fragment=""1""><strong data-mce-fragment=""1""><span style=""font-size: 10.5pt; font-family: 'Segoe UI',sans-serif; color: #212b36;"">Be confident in your purchase with our money back guarantee.</span></strong><span style=""font-size: 10.5pt; font-family: 'Segoe UI',sans-serif; color: #212b36;""></span></p>
<p style=""font-variant-ligatures: normal; font-variant-caps: normal; orphans: 2; text-align: start; widows: 2; -webkit-text-stroke-width: 0px; text-decoration-thickness: initial; text-decoration-style: initial; text-decoration-color: initial; word-spacing: 0px; margin: 0cm 0cm 12.0pt 0cm;"" data-mce-fragment=""1""><span style=""font-size: 10.5pt; font-family: 'Segoe UI',sans-serif; color: #212b36;"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days. The item must be in the same condition it was in it left our store. </span></p>
<p style=""margin: 0cm 0cm 12.0pt 0cm;""><strong><span style=""font-size: 10.5pt; font-family: 'Segoe UI',sans-serif; color: #212b36;"">PLEASE NOTE: </span></strong><span style=""font-size: 10.5pt; font-family: 'Segoe UI',sans-serif; color: #212b36;"">This item is <strong data-mce-fragment=""1""><span style=""font-family: 'Segoe UI',sans-serif;"">NOT</span></strong> located in our showroom. Please contact us to pre- arrange a viewing.</span></p>",OnceLovedTreasures,Apparel & Accessories > Jewelry > Necklaces,Necklaces,"9ct Gold, antique, Sapphire, vintage jewellery",TRUE,Title,Default Title,,,,,'1085,4.2,shopify,0,deny,manual,250,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1085sapphirepadlockbracelet4.jpg?v=1655247870,1,,FALSE,,Price: $250.00 Item number 1085,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
9ct-gold-necklace-and-synthetic-sapphire-padlock-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1085sapphirepadlockbracelet1.jpg?v=1655247870,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-necklace-and-synthetic-sapphire-padlock-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1085sapphirepadlockbracelet2.jpg?v=1655247870,3,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-necklace-and-synthetic-sapphire-padlock-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1085sapphirepadlockbracelet3.jpg?v=1655247870,4,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-necklace-and-synthetic-sapphire-padlock-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1085sapphirepadlockbracelet5.jpg?v=1636381622,5,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-gold-necklace-and-synthetic-sapphire-padlock-bracelet,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1085sapphirepadlockbracelet6.jpg?v=1636381622,6,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,9ct Yellow Gold Necklace Belcher Chain with Plain Polished round links 1083,"<p>Solid 9ct gold. Not silver filled or plated<br>Weight: 50.9 grams<br>Length: 50cm<br>Link width: 6.9mm. These are very popular and always sell quickly.</p>
<p><br><strong><span style=""color: #ff2a00;"">Price:</span> <span style=""color: #ff2a00;"">Discounted</span></strong></p>
<p>Item number 1083.</p>
<p data-mce-fragment=""1"">In order to keep the price low there is no valuation certificate for this item. However one can be arranged for an additional price. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">PLEASE NOTE: </strong>This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. Please contact us to pre- arrange a viewing.</p>",OnceLovedTreasures,Apparel & Accessories > Jewelry > Necklaces,Necklaces,"9ct Gold, belcher chain, Discounted items, On sale",TRUE,Title,Default Title,,,,,,50,shopify,0,deny,manual,2499,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10839ctbelcherchain1.jpg?v=1636381311,1,,FALSE,,,,,,,,,,,,,,,,,kg,,,TRUE,TRUE,,,active
1083,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10839ctbelcherchain2.jpg?v=1636381311,2,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10839ctbelcherchain3.jpg?v=1636381311,3,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10839ctbelcherchain4.jpg?v=1636381311,4,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10839ctbelcherchain5.jpg?v=1636381311,5,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10839ctbelcherchain6.jpg?v=1636381311,6,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10839ctbelcherchain7.jpg?v=1636381311,7,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-yellow-gold-necklace-diamond-cut-curb-chain-1082,9ct Yellow Gold Necklace Diamond cut curb Chain 1082,"<p>Solid 9ct gold<br data-mce-fragment=""1""></p>
<p>Weight: 5.5 grams<br data-mce-fragment=""1""></p>
<p>Length: 48cm<br data-mce-fragment=""1""></p>
<p>Great condition, polished up and ready to wear. <br data-mce-fragment=""1""></p>
<p>Price: $495.00</p>
<p>Item number 1082<br data-mce-fragment=""1""></p>
<p><span>In order to keep the price low there is no valuation certificate for this item. However one can be arranged for an additional price. </span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><span>Be confident in your purchase with our money back guarantee.</span></strong><span></span></p>
<p data-mce-fragment=""1""><span>If for any reason you are not happy with the item, you can return it for a full refund within 5 days. The item must be in the same condition it was in it left our store. </span></p>
<p><strong><span>PLEASE NOTE: </span></strong><span>This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. Please contact us to pre- arrange a viewing.</span></p>",OnceLovedTreasures,Apparel & Accessories > Jewelry > Necklaces,Necklaces,"9ct Gold, Discounted items, On sale, Under $500",TRUE,Title,Default Title,,,,,'1082,5.5,shopify,1,deny,manual,495,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10829ctdiamondcutcurbchain1.jpg?v=1636381241,1,,FALSE,,"Solid 9ct gold Weight: 5.5 grams Length: 48cm Great condition, polished up and ready to wear. Price: $495.00 Item number 1082",,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
9ct-yellow-gold-necklace-diamond-cut-curb-chain-1082,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10829ctdiamondcutcurbchain2.jpg?v=1636381241,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-yellow-gold-necklace-diamond-cut-curb-chain-1082,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10829ctdiamondcutcurbchain3.jpg?v=1636381242,3,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-yellow-gold-necklace-diamond-cut-curb-chain-1082,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10829ctdiamondcutcurbchain4.jpg?v=1636381242,4,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-yellow-gold-necklace-diamond-cut-curb-chain-1082,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/10829ctdiamondcutcurbchain5.jpg?v=1636381242,5,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-gold-italian-made-diamond-cut-curb-chain,9ct Solid Gold Italian made diamond cut curb Chain,"<p data-mce-fragment=""1""><br></p>
<div class=""TableWrapper"">
<table data-mce-fragment=""1"" width=""400"">
<tbody data-mce-fragment=""1"">
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">HALL MARK</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">Italay 375 (9ct) &amp; XRF TESTED</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">TOTAL WEIGHT</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">18.5 grams</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CONDITION</p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">EXCELLENT</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">OVERALL LENGTH  </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">48CM</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">CHAIN WIDTH </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">6MM</p>
</td>
</tr>
<tr data-mce-fragment=""1"">
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">LINK LENGTH </p>
</td>
<td data-mce-fragment=""1"">
<p data-mce-fragment=""1"">7MM</p>
</td>
</tr>
</tbody>
</table>
</div>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1"">Another Italian made chain in brilliant condition. The pictures don’t do this necklace justice.</p>
<p data-mce-fragment=""1"">Exceptional value at : $999.00 </p>
<p data-mce-fragment=""1"">Item number 1080-143</p>
<p data-mce-fragment=""1"">In order to keep the price low there is no valuation certificate for this item. However one can be arranged for an additional price. </p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Be confident in your purchase with our money back guarantee.</strong></p>
<p data-mce-fragment=""1"">If for any reason you are not happy with the item, you can return it for a full refund within 5 days.</p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">PLEASE NOTE: </strong>This item is <strong data-mce-fragment=""1"">NOT</strong> located in our showroom. Please contact us to pre- arrange a viewing.</p>
<p> </p>",OnceLovedTreasures,Apparel & Accessories > Jewelry > Necklaces,Necklaces,"9ct Gold, chains, Discounted items, Italian made",TRUE,Title,Default Title,,,,,1080-143,18.5,shopify,1,deny,manual,999,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1080Curbchain1.jpg?v=1655333450,1,,FALSE,,HALL MARK Italay 375 (9ct) & XRF TESTED TOTAL WEIGHT 18.5 grams CONDITION EXCELLENT OVERALL LENGTH  48CM CHAIN WIDTH  6MM LINK LENGTH 7MM  Another Italian made chain in brilliant condition. The pictures don’t do this necklace justice. Exceptional value at : $999.00 Item number 1080-143,,,,,,,,,,,,,,,g,,,TRUE,TRUE,,,active
9ct-solid-gold-italian-made-diamond-cut-curb-chain,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1080Curbchain2.jpg?v=1655333450,2,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-gold-italian-made-diamond-cut-curb-chain,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1080Curbchain3.jpg?v=1655333450,3,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-gold-italian-made-diamond-cut-curb-chain,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1080Curbchain4.jpg?v=1655333450,4,,,,,,,,,,,,,,,,,,,,,,,,,,
9ct-solid-gold-italian-made-diamond-cut-curb-chain,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0608/1498/3409/products/1080Curbchain5.jpg?v=1655333450,5,,,,,,,,,,,,,,,,,,,,,,,,,,
